1	0.000000	0	0.
2	0.000000	4	0.666667
3	0.000000	0	0.
4	0.000000	0	0.
5	0.000000	0	0.
6	0.000000	1	0.166667
1	0.010000	1	0.166667
2	0.010000	2	0.333333
3	0.010000	1	0.166667
4	0.010000	0	0.
5	0.010000	0	0.
6	0.010000	1	0.166667
1	0.020000	1	0.166667
2	0.020000	1	0.166667
3	0.020000	2	0.333333
4	0.020000	0	0.
5	0.020000	0	0.
6	0.020000	0	0.
1	0.030000	3	0.333333
2	0.030000	2	0.222222
3	0.030000	1	0.111111
4	0.030000	2	0.222222
5	0.030000	0	0.
6	0.030000	0	0.
7	0.030000	0	0.
8	0.030000	0	0.
9	0.030000	0	0.
1	0.040000	4	0.444444
2	0.040000	1	0.111111
3	0.040000	1	0.111111
4	0.040000	1	0.111111
5	0.040000	0	0.
6	0.040000	1	0.111111
7	0.040000	0	0.
8	0.040000	0	0.
9	0.040000	0	0.
1	0.050000	1	0.111111
2	0.050000	2	0.222222
3	0.050000	2	0.222222
4	0.050000	3	0.333333
5	0.050000	0	0.
6	0.050000	0	0.
7	0.050000	0	0.
8	0.050000	0	0.
9	0.050000	0	0.
1	0.060000	4	0.363636
2	0.060000	1	0.090909
3	0.060000	3	0.272727
4	0.060000	0	0.
5	0.060000	2	0.181818
6	0.060000	0	0.
7	0.060000	0	0.
8	0.060000	0	0.
9	0.060000	0	0.
10	0.060000	0	0.
11	0.060000	0	0.
1	0.070000	3	0.272727
2	0.070000	4	0.363636
3	0.070000	1	0.090909
4	0.070000	0	0.
5	0.070000	0	0.
6	0.070000	0	0.
7	0.070000	1	0.090909
8	0.070000	0	0.
9	0.070000	1	0.090909
10	0.070000	0	0.
11	0.070000	0	0.
1	0.080000	4	0.307692
2	0.080000	5	0.384615
3	0.080000	1	0.076923
4	0.080000	0	0.
5	0.080000	0	0.
6	0.080000	1	0.076923
7	0.080000	0	0.
8	0.080000	0	0.
9	0.080000	1	0.076923
10	0.080000	0	0.
11	0.080000	0	0.
12	0.080000	0	0.
13	0.080000	0	0.
1	0.090000	5	0.357143
2	0.090000	3	0.214286
3	0.090000	1	0.071429
4	0.090000	2	0.142857
5	0.090000	1	0.071429
